image_name,key,gt_path,pred_path,PSNR,SSIM,MSE,MAE,RMSE,UIQ,LPIPS,NIQE,BRISQUE
00706.png,00706,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00706.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00706_S.png,16.120835754993944,0.6208288811503145,1588.5349902777778,31.967320833333332,39.85642972316735,0.5940385692152629,0.593496561050415,,
00707.png,00707,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00707.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00707_S.png,16.41763689488135,0.6118857696610164,1483.599476388889,31.89613472222222,38.517521680254674,0.5478150927651887,0.5980398058891296,,
00708.png,00708,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00708.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00708_S.png,18.570380120605382,0.6176661107597147,903.7375944444444,23.3915,30.062228700554527,0.7738765632164325,0.47680655121803284,,
00709.png,00709,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00709.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00709_S.png,18.554631110321697,0.6298722721375022,907.0208069444444,23.458176388888887,30.116786132395408,0.7817746602249077,0.465560644865036,,
00710.png,00710,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00710.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00710_S.png,16.82103210626433,0.7408756885742215,1352.0014277777777,29.463247222222222,36.76957203691359,0.7331663405589058,0.3783956468105316,,
00711.png,00711,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00711.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00711_S.png,16.808450316914985,0.7408486231716603,1355.9239416666667,29.48668888888889,36.82287253415554,0.7320336526775911,0.37785494327545166,,
00712.png,00712,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00712.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00712_S.png,21.700042237800957,0.8527442404074748,439.61867916666665,16.125954166666666,20.967085614521313,0.7934280003084305,0.2708463668823242,,
00713.png,00713,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00713.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00713_S.png,21.628259848468005,0.8523144558848119,446.9453013888889,16.334140277777777,21.14108089452592,0.7886423965904642,0.27113544940948486,,
00714.png,00714,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00714.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00714_S.png,17.2756889749872,0.7291697542538662,1217.6191319444445,28.234759722222222,34.89439972179554,0.791174864594388,0.30383288860321045,,
00715.png,00715,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00715.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00715_S.png,16.818172379718334,0.7134777293386675,1352.8919819444445,30.553954166666667,36.781679977190336,0.7677559118468906,0.31844544410705566,,
00716.png,00716,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00716.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00716_S.png,15.8375405123893,0.7621475880633984,1695.6113291666666,37.52277361111111,41.177801412492464,0.575726101062998,0.2918927073478699,,
00717.png,00717,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00717.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00717_S.png,17.434697940083844,0.6032126129199042,1173.8444930555556,25.10792916666667,34.261414055108055,0.5837731547558787,0.5613313913345337,,
00718.png,00718,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00718.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00718_S.png,12.363459925255418,0.6580210640782529,3773.413234722222,57.557343055555556,61.428114367301085,0.5269364880670352,0.31231600046157837,,
00719.png,00719,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00719.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00719_S.png,12.368022137158059,0.660289800781846,3769.4513902777776,57.48292638888889,61.395858087315446,0.5273453585040075,0.3164624273777008,,
00720.png,00720,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00720.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00720_S.png,17.05229731111404,0.7093459120211018,1281.8896166666666,32.09135833333333,35.803486096561414,0.8074669993399782,0.32341066002845764,,
00721.png,00721,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00721.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00721_S.png,16.24130977285614,0.688993104302611,1545.0743527777777,35.733980555555554,39.30743381063915,0.7698524347378166,0.3357928693294525,,
00722.png,00722,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00722.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00722_S.png,12.562284546163312,0.6625898769628321,3604.5570722222224,55.376847222222224,60.03796359156615,0.647088111355667,0.3435027599334717,,
00723.png,00723,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00723.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00723_S.png,12.705795693533215,0.6652560730077623,3487.3921972222224,55.35570555555555,59.05414631693716,0.6569315929993752,0.3231848478317261,,
00724.png,00724,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00724.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00724_S.png,12.731604790676748,0.5786436388360289,3466.7289069444446,53.56017638888889,58.87893432242507,0.5765437771291055,0.5204930901527405,,
00725.png,00725,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00725.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00725_S.png,12.63095431811709,0.5917112729730696,3548.0107666666668,54.40233333333333,59.56518082459472,0.5808610351517737,0.5141941905021667,,
00726.png,00726,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00726.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00726_S.png,12.529566702634476,0.6875538704068358,3631.814770833333,56.98555416666667,60.26453991223473,0.6889723468944552,0.3671875596046448,,
00727.png,00727,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00727.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00727_S.png,12.622186242468779,0.6796360196171952,3555.1811666666667,55.890452777777774,59.62533997107829,0.6787154561607518,0.41225308179855347,,
00728.png,00728,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00728.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00728_S.png,12.58549172136294,0.6420105715089611,3585.346954166667,55.853365277777776,59.877766776714935,0.6537197747992313,0.42866745591163635,,
00729.png,00729,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00729.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00729_S.png,12.455095711380054,0.7225953794640597,3694.628616666667,57.6097,60.783456767994586,0.6075559474908302,0.286909282207489,,
00730.png,00730,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00730.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00730_S.png,12.29724517435194,0.7197740375889863,3831.3854305555556,58.84363888888889,61.89818600375584,0.5939059567536455,0.27424487471580505,,
00731.png,00731,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00731.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00731_S.png,15.332260128485384,0.7626973962395732,1904.8217791666666,39.587873611111114,43.64426398928806,0.8021451416001223,0.23456639051437378,,
00732.png,00732,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00732.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00732_S.png,15.063578300307526,0.7547510838412116,2026.3876541666666,41.015281944444446,45.01541573912949,0.7763318281721211,0.22992831468582153,,
00733.png,00733,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00733.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00733_S.png,15.908912754986758,0.7387317321294109,1667.9732652777777,34.375909722222225,40.84082841076779,0.7664443900115284,0.2472303807735443,,
00734.png,00734,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00734.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00734_S.png,15.905861031408282,0.7407208648041332,1669.1457375,34.1329625,40.855180057123725,0.7679400323138212,0.24596837162971497,,
00735.png,00735,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00735.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00735_S.png,15.037279169748516,0.6463563048472553,2038.6958736111112,38.65453472222222,45.151919932723914,0.6174843933247501,0.40705397725105286,,
00736.png,00736,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00736.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00736_S.png,15.066111852675995,0.6544781555286027,2025.205861111111,38.54045555555555,45.00228728754919,0.6211429632995679,0.40385594964027405,,
00737.png,00737,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00737.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00737_S.png,16.492586696689035,0.7556229401234914,1458.215436111111,35.34220833333333,38.18658712311315,0.7613701257135669,0.23709779977798462,,
00738.png,00738,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00738.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00738_S.png,16.135992307178434,0.750397261561898,1583.0007847222223,36.671729166666665,39.786942389711506,0.7359625067809556,0.2578965723514557,,
00739.png,00739,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00739.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00739_S.png,17.479507513574774,0.6200425205685607,1161.7952847222223,28.130429166666666,34.08511822954737,0.6976126203363515,0.5267419815063477,,
00740.png,00740,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00740.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00740_S.png,17.43798522995425,0.6171428879345117,1172.9563152777778,28.254315277777778,34.248449822988746,0.694847291930606,0.536246120929718,,
00741.png,00741,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00741.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00741_S.png,16.940702641165025,0.7087847494873291,1315.255409722222,32.40677361111111,36.26645019466645,0.730230432488885,0.2915363311767578,,
00742.png,00742,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00742.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00742_S.png,17.635967711050682,0.5318892451494457,1120.6850791666666,27.584734722222223,33.47663482440651,0.5867092269945574,0.6411646604537964,,
00743.png,00743,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00743.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00743_S.png,14.69398789533207,0.725608438021153,2206.386397222222,38.84158055555555,46.972187486024346,0.6976797672328945,0.3835805356502533,,
00744.png,00744,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00744.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00744_S.png,17.91372202111624,0.7005408988381956,1051.2552041666668,26.829865277777778,32.42306592792647,0.7118569429990211,0.4366118311882019,,
00745.png,00745,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00745.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00745_S.png,15.077176758444228,0.6590487408125818,2020.0526319444446,37.301454166666666,44.94499562737151,0.6164956536215319,0.29883861541748047,,
00746.png,00746,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00746.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00746_S.png,15.041885889031049,0.646493792726373,2036.5345013888889,37.43020694444444,45.12797914142499,0.6088445350985586,0.3054613173007965,,
00747.png,00747,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00747.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00747_S.png,16.94570239259211,0.6833079006399464,1313.7421125,30.711793055555557,36.24558059267364,0.6752805989679453,0.33003950119018555,,
00748.png,00748,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00748.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00748_S.png,17.06841916006297,0.695803059300718,1277.1398166666668,30.321791666666666,35.737093008059105,0.6908417956040914,0.32159894704818726,,
00749.png,00749,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00749.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00749_S.png,18.05091514316179,0.6505857999017955,1018.5652291666667,25.42377638888889,31.914968732033355,0.6814503493824636,0.5029435753822327,,
00750.png,00750,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00750.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00750_S.png,18.65134940495431,0.6207202378412467,887.0445263888889,24.179320833333332,29.783292739200093,0.608032691289858,0.42414385080337524,,
00751.png,00751,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00751.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00751_S.png,15.557966548933816,0.6222953803057328,1808.3550611111111,35.40092777777778,42.52475821343504,0.5204994943774003,0.41640424728393555,,
00752.png,00752,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00752.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00752_S.png,16.30142707420357,0.6142727572681764,1523.8339791666667,32.77845972222222,39.03631615773531,0.522069768655772,0.49017298221588135,,
00753.png,00753,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00753.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00753_S.png,13.078697584027772,0.5921998741656473,3200.4467263888887,47.92790138888889,56.57249089786386,0.5503511813090189,0.5617651343345642,,
00754.png,00754,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00754.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00754_S.png,13.095634365352,0.5930965495337596,3187.9898083333333,47.88430833333334,56.462286602061496,0.551233037110901,0.5620914697647095,,
00755.png,00755,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00755.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00755_S.png,14.19740570005578,0.563256413396984,2473.658772222222,44.518855555555554,49.73589018226397,0.44199903172583027,0.5890448093414307,,
00756.png,00756,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00756.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00756_S.png,14.19585234552531,0.5546278195592941,2474.5436916666667,44.56521111111111,49.74478557262727,0.4363028829822592,0.5967331528663635,,
00757.png,00757,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00757.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00757_S.png,17.525435713453973,0.6065675561267722,1149.5736208333333,27.2081375,33.905362714964916,0.5650635072441573,0.5999171137809753,,
00758.png,00758,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00758.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00758_S.png,20.0480795916873,0.6041517484217453,643.0909555555555,20.27898611111111,25.359238071274056,0.5803375855719755,0.5261226892471313,,
00759.png,00759,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00759.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00759_S.png,15.754713403423288,0.6342992761558429,1728.2597694444444,35.06765277777778,41.572343805039964,0.751254647207349,0.32148656249046326,,
00760.png,00760,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00760.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00760_S.png,15.331607202411742,0.6476955268404704,1905.108175,37.609297222222224,43.64754489086414,0.7181780516729198,0.32780900597572327,,
00761.png,00761,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00761.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00761_S.png,15.579592639405517,0.6062100271489311,1799.372575,35.29994444444444,42.41901195218955,0.5994158094460696,0.45944756269454956,,
00762.png,00762,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00762.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00762_S.png,15.587173937969077,0.6042166786001002,1796.234225,35.43154444444444,42.382003551035666,0.581440268246273,0.46540313959121704,,
00763.png,00763,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00763.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00763_S.png,11.554571774031608,0.5808230601118846,4545.9346,60.767744444444446,67.42354633212346,0.5944265622463445,0.4445231556892395,,
00764.png,00764,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00764.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00764_S.png,11.916692933829196,0.60510244790955,4182.260377777778,53.76762222222222,64.67039800231461,0.587661298822022,0.4442489445209503,,
00765.png,00765,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00765.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00765_S.png,15.584385485125555,0.669881728326283,1797.3878944444446,36.453247222222224,42.39561173570261,0.6605861898848597,0.273988276720047,,
00766.png,00766,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00766.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00766_S.png,15.619376410148655,0.6810883835690538,1782.9645972222222,36.326902777777775,42.22516544931733,0.6642817950320472,0.2706668972969055,,
00767.png,00767,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00767.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00767_S.png,15.110361018370604,0.5082499664425854,2004.676313888889,37.60263055555556,44.77361180303515,0.5411902986755964,0.4709358513355255,,
00768.png,00768,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00768.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00768_S.png,16.155871600436157,0.5187166405524657,1575.7713527777778,32.692230555555554,39.69598660794033,0.5931339636247595,0.48508143424987793,,
00769.png,00769,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00769.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00769_S.png,13.65118739593666,0.5363516044628932,2805.1857319444443,46.64814583333333,52.964004115478694,0.6041809414581198,0.5417550206184387,,
00770.png,00770,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00770.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00770_S.png,13.635739254354377,0.5343221293598678,2815.1817305555555,46.686258333333335,53.058286163007146,0.6037906056069763,0.5488685369491577,,
00771.png,00771,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00771.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00771_S.png,15.045459390260866,0.5076139397164021,2034.8594708333333,38.44947638888889,45.10941665365817,0.6209780103856993,0.37583911418914795,,
00772.png,00772,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00772.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00772_S.png,15.544220728550744,0.5871191124797401,1814.087738888889,35.84661666666667,42.592108880506125,0.688964207932512,0.3581828474998474,,
00773.png,00773,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00773.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00773_S.png,17.484185335130732,0.6507677608883938,1160.5445791666666,30.60735972222222,34.06676649121056,0.7134498676757968,0.5694645643234253,,
00774.png,00774,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00774.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00774_S.png,16.81845073720155,0.630740419784383,1352.8052722222221,32.223108333333336,36.78050125028508,0.6684701428548676,0.5994884371757507,,
00775.png,00775,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00775.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00775_S.png,16.520831218805178,0.6827490201219327,1448.7626430555556,31.129456944444446,38.06261476902967,0.7521320010958218,0.24558937549591064,,
00776.png,00776,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00776.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00776_S.png,15.824922062077702,0.6662321915078314,1700.545101388889,34.31829583333333,41.23766605166797,0.717868343671708,0.2574480175971985,,
00777.png,00777,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00777.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00777_S.png,16.328389422013313,0.6174187634972766,1514.4028513888888,32.42563472222222,38.915329259674635,0.644640126147894,0.32749122381210327,,
00778.png,00778,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00778.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00778_S.png,16.398046583762298,0.6244889838546867,1490.3068666666666,32.07805277777778,38.60449283006664,0.6369534497948733,0.3288523256778717,,
00779.png,00779,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00779.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00779_S.png,14.97586957941973,0.6650693472193174,2067.7279722222224,38.84554722222222,45.47227696324676,0.6816135298459903,0.3452337384223938,,
00780.png,00780,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00780.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00780_S.png,14.960866766349588,0.665942119143431,2074.8833430555555,38.954431944444444,45.550887401405866,0.681341973787687,0.3448997139930725,,
00781.png,00781,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00781.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00781_S.png,16.42811130564293,0.6922747671573867,1480.0256097222223,30.092604166666668,38.47110096841813,0.6379246142034878,0.4115690588951111,,
00782.png,00782,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00782.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00782_S.png,16.500244142763275,0.7124782477065484,1455.6465875,29.83054027777778,38.15293681356653,0.644186749638398,0.4091050326824188,,
00783.png,00783,/content/TAPETUM/datasets/LoLv2/LOL-v2/Real_captured/Test/Normal/00783.png,/content/TAPETUM/RetinexNet/test_results_lolv2/00783_S.png,16.50087730757688,0.7115722107179568,1455.4343819444443,29.8315875,38.15015572634592,0.6445246715859475,0.41418856382369995,,
